timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
309.382,47.61907366,11.58071636,-32.89806857,-0.004530883,0.003180118,-0.715089859,0.699010624,-0.00889848,-0.173744532,-0.00194722,-0.000371835,-0.000182793,0.09191756
309.432,47.61862298,11.57209124,-32.89816526,-0.004530765,0.003164866,-0.713567146,0.700565046,-0.009420696,-0.171256025,-0.001920155,0.000288687,-0.000489572,0.080595272
309.482,47.61813677,11.5635648,-32.89826092,-0.004531635,0.003156066,-0.712304272,0.701849078,-0.00962049,-0.170380374,-0.001913964,-0.00021416,0.000300633,0.064360195
309.532,47.61769253,11.55499249,-32.8983569,-0.004557622,0.003141754,-0.711284156,0.702882783,-0.008035461,-0.173025606,-0.001923274,-0.001443467,0.000320952,0.053866751
309.582,47.61736122,11.54621434,-32.89845324,-0.004600349,0.003104399,-0.710328342,0.703848596,-0.005108145,-0.178142091,-0.001930117,-0.002370037,0.000225735,0.057491999
309.632,47.61718876,11.53713356,-32.89854964,-0.004658145,0.003052665,-0.709175383,0.705010113,-0.002060981,-0.185167704,-0.001921677,-0.003069903,0.000252802,0.074585242
309.682,47.61713027,11.52766045,-32.89864485,-0.004727178,0.002989245,-0.707618153,0.706572903,-0.000640832,-0.193551883,-0.001883691,-0.003387013,0.000108843,0.102396373
309.732,47.61711805,11.51773423,-32.89873824,-0.004781784,0.002895528,-0.70551009,0.708677828,0.000108125,-0.203432678,-0.001858888,-0.00371249,-0.002090718,0.134857198
309.782,47.6171339,11.50743663,-32.89883142,-0.004812953,0.002807645,-0.703040141,0.711128338,0.000458767,-0.205931615,-0.00187682,-0.001140701,-0.00028584,0.135039418
309.832,47.6171677,11.49726982,-32.89892626,-0.004818835,0.002797629,-0.700894648,0.713243047,0.000907195,-0.200639888,-0.001912494,0.0010636,3.24E-05,0.104580381
309.882,47.61722829,11.48739401,-32.89902258,-0.004806622,0.002822288,-0.699277735,0.714828357,0.001480445,-0.194623506,-0.001938276,0.001789658,0.001185396,0.081349117
309.932,47.61731038,11.47778469,-32.89911973,-0.004804767,0.002865678,-0.69788829,0.716184778,0.001823707,-0.19041119,-0.001943809,0.001457707,0.000964233,0.076785494
309.982,47.61741479,11.46831399,-32.89921658,-0.004800884,0.0028849,-0.696484004,0.717550459,0.002326658,-0.188825608,-0.001926959,0.000710179,0.000185889,0.079912018
310.032,47.61754632,11.45886808,-32.89931223,-0.004793462,0.002871865,-0.695016582,0.718971993,0.002852106,-0.189427763,-0.001898847,-0.000138581,-0.001028834,0.083125624
310.082,47.61769028,11.44931326,-32.89940598,-0.004792374,0.00282763,-0.693494006,0.720440908,0.002776804,-0.193197298,-0.0018477,-0.001342755,-0.001150388,0.086289003
310.132,47.61779764,11.43948099,-32.8994966,-0.004813691,0.002759886,-0.691900343,0.721971694,0.001215703,-0.200350518,-0.001777801,-0.002641964,-0.001321316,0.09042763
310.182,47.61780148,11.42932116,-32.89958371,-0.004831131,0.002673594,-0.690406322,0.723400735,-0.000742665,-0.204700894,-0.001713253,-0.002028061,-0.002547578,0.069138111
310.232,47.61773849,11.41903736,-32.89966809,-0.004810226,0.002576598,-0.689548848,0.72421862,-0.00157979,-0.206800182,-0.001665437,-0.001863056,-0.004044645,0.026084892
310.282,47.61765039,11.408589,-32.89975024,-0.00479104,0.002469869,-0.689506142,0.724259778,-0.001975447,-0.211444497,-0.001622249,-0.002973491,-0.002756195,-0.019351136
310.332,47.61750488,11.39786454,-32.89982971,-0.004819539,0.002382868,-0.690201866,0.723596903,-0.004408452,-0.217221115,-0.001550358,-0.003693945,-0.000894017,-0.052683989
310.382,47.61718099,11.38693068,-32.89990513,-0.004867589,0.002329113,-0.691225698,0.72261879,-0.008146183,-0.219009506,-0.001477137,-0.002409109,1.09E-05,-0.054196555
310.432,47.61670171,11.37600381,-32.89997759,-0.004892946,0.002302537,-0.69200055,0.721876718,-0.010782258,-0.218146754,-0.001422936,-0.001179332,-0.000505694,-0.029912047
310.482,47.61611841,11.36509119,-32.90004738,-0.004888158,0.002264854,-0.69221741,0.721668923,-0.012338289,-0.218755029,-0.00137084,-0.0009242,-0.001838856,0.005558328
310.532,47.61546448,11.35408891,-32.90011454,-0.004868177,0.002203496,-0.691733495,0.722133102,-0.013767608,-0.221389465,-0.001318736,-0.000991618,-0.002700144,0.047792071
310.582,47.61473351,11.3429702,-32.90017949,-0.004850857,0.002146659,-0.690587953,0.723228968,-0.015473691,-0.222701057,-0.001285885,-0.000404577,-0.000994489,0.072311491
310.632,47.61392137,11.33191391,-32.90024354,-0.004828594,0.002126362,-0.689276698,0.724478983,-0.016772239,-0.218874157,-0.001279238,0.001228463,-0.001547049,0.068726505
310.682,47.61308176,11.32111662,-32.90030793,-0.004775347,0.002119353,-0.688214308,0.725488643,-0.016534828,-0.213421219,-0.001300543,0.001737113,-0.001258697,0.047330865
310.732,47.61227811,11.31052944,-32.90037342,-0.004736756,0.002120554,-0.687620449,0.726051778,-0.015724349,-0.210824609,-0.001312037,0.000746868,-0.000752162,0.01858925
310.782,47.61151244,11.29998305,-32.9004389,-0.004732721,0.002115721,-0.687602205,0.726069096,-0.014881922,-0.211455764,-0.0013076,-0.000746547,0.000401402,-0.016304339
310.832,47.6107964,11.28932899,-32.9005039,-0.004763784,0.002098247,-0.688237966,0.725466337,-0.013750044,-0.215054824,-0.001289172,-0.002271846,-0.000125049,-0.051649938
310.882,47.61013233,11.27855912,-32.90056795,-0.004796463,0.00207743,-0.689299464,0.724457678,-0.012992985,-0.214151898,-0.001278544,-0.000920333,0.000766421,-0.057940915
310.932,47.60948924,11.26798197,-32.90063194,-0.004807372,0.002096054,-0.69017224,0.723626129,-0.012769617,-0.209242138,-0.001280301,0.000527711,0.000430495,-0.036969408
310.982,47.60885318,11.25759036,-32.90069574,-0.004796953,0.002108526,-0.69057642,0.723240452,-0.012720892,-0.207149938,-0.001268965,0.000360179,-0.000303855,-0.008124874
311.032,47.60820026,11.24721756,-32.90075874,-0.004785861,0.002097108,-0.690453904,0.723357521,-0.013675021,-0.208110199,-0.001251697,-0.000280069,-0.000816075,0.019450316
311.082,47.60745983,11.23672483,-32.90082039,-0.004790242,0.002068844,-0.689864343,0.723919859,-0.015955918,-0.212002329,-0.001209246,-0.001226298,-0.000367264,0.045115479
311.132,47.6065734,11.22596451,-32.90087963,-0.004818254,0.002027482,-0.688834713,0.724899588,-0.019749366,-0.21847485,-0.001165937,-0.002070426,-0.000322372,0.065947926
311.182,47.60548754,11.21485052,-32.90093709,-0.004852377,0.001968071,-0.687434344,0.726227652,-0.022998589,-0.225815248,-0.001135711,-0.002352933,-0.000945608,0.089608518
311.232,47.60429347,11.20334166,-32.90099274,-0.004888784,0.001895728,-0.685538396,0.728017592,-0.024718664,-0.234546642,-0.001084069,-0.002780181,-0.000667857,0.117739594
311.282,47.60301346,11.19138406,-32.90104509,-0.004943213,0.001830051,-0.68321021,0.730202728,-0.026403032,-0.243012418,-0.001013487,-0.002666325,0.000495063,0.133636223
311.332,47.60162119,11.1790735,-32.90109369,-0.005011073,0.001795035,-0.680805772,0.732444652,-0.029616694,-0.248720581,-0.000929446,-0.001983696,0.001575948,0.125444845
311.382,47.60005924,11.16657998,-32.90113852,-0.005064679,0.001784542,-0.678821843,0.734283372,-0.032167042,-0.250166804,-0.00087898,-0.000785915,0.001182724,0.087836249
311.432,47.5984502,11.15406717,-32.90118203,-0.005092553,0.001779994,-0.677694127,0.735324125,-0.031906487,-0.250622502,-0.000860675,-0.000773,0.000501299,0.03633502
311.482,47.59688475,11.14157058,-32.90122471,-0.005099091,0.001771567,-0.677375541,0.735617589,-0.030703873,-0.248193299,-0.000851666,0.000357403,-0.000524202,0.005802274
311.532,47.59538622,11.12932272,-32.90126762,-0.005056069,0.001768238,-0.677307876,0.735680195,-0.029186488,-0.241798791,-0.000867835,0.001815449,-0.002045238,0.005387071
311.582,47.59399409,11.11738121,-32.9013127,-0.004996902,0.001772674,-0.677108051,0.735864509,-0.026271154,-0.236423908,-0.000947259,0.001795155,-0.000374511,0.016438576
311.632,47.59279316,11.10564674,-32.90136286,-0.004976823,0.001800145,-0.676696864,0.736242721,-0.021779353,-0.233541021,-0.001050608,0.001043116,0.000705085,0.02724337
311.682,47.59183819,11.09398023,-32.90141729,-0.004979565,0.00181711,-0.676087171,0.736802578,-0.016557341,-0.233614356,-0.001116587,5.46E-05,0.000479293,0.039395563
311.732,47.5911427,11.08223357,-32.90147393,-0.004991528,0.001804821,-0.675228734,0.737589306,-0.011638704,-0.236612017,-0.001140747,-0.000947069,-0.000318472,0.052850221
311.782,47.59065391,11.07027665,-32.90153073,-0.005011267,0.001765058,-0.674180836,0.738547204,-0.008422089,-0.241693024,-0.001125808,-0.001764455,-0.000568591,0.058480042
311.832,47.5902414,11.05803936,-32.90158697,-0.005043399,0.001714808,-0.673156207,0.739481132,-0.008862208,-0.247649187,-0.001133552,-0.002272684,-0.000385043,0.05046852
311.882,47.58975729,11.04553928,-32.90164443,-0.005068254,0.001657792,-0.672478775,0.740097197,-0.009918312,-0.251603434,-0.001163862,-0.001871122,-0.001582232,0.019717352
311.932,47.58928428,11.03287018,-32.90170294,-0.005069719,0.00158666,-0.6725213,0.740058701,-0.008869413,-0.255349156,-0.001168463,-0.002218642,-0.002434671,-0.023027866
311.982,47.58888716,11.0199668,-32.90176139,-0.005090138,0.001515017,-0.673380457,0.739277049,-0.007035016,-0.260839017,-0.001174548,-0.003314488,-0.000516714,-0.068281966
312.032,47.58858985,11.00675758,-32.90182007,-0.005153667,0.001460406,-0.675027602,0.73777303,-0.004865784,-0.267279045,-0.001165663,-0.004043163,-0.000185004,-0.106411115
312.082,47.58838941,10.99336587,-32.90187801,-0.005211328,0.001431092,-0.677076072,0.73589319,-0.00347172,-0.26639241,-0.001158635,-0.001594753,0.001129792,-0.107554411
312.132,47.58823033,10.98021626,-32.90193606,-0.005231587,0.001461247,-0.678789919,0.734312427,-0.002962728,-0.25978042,-0.001160255,0.000771794,0.000885902,-0.077523694
312.182,47.58806959,10.96739637,-32.90200323,-0.005189321,0.001480914,-0.679944307,0.7332439,-0.003790337,-0.253298049,-0.001636186,0.001995875,-0.0026042,-0.052712882
312.232,47.58785402,10.95488739,-32.90210252,-0.00507581,0.001448128,-0.680840771,0.732412441,-0.004477338,-0.247490415,-0.00226363,0.002243191,-0.005372001,-0.048623068
312.282,47.58762447,10.94268542,-32.90222976,-0.004960084,0.001420234,-0.681678296,0.731633843,-0.004899765,-0.240387265,-0.002813773,0.002634317,-0.001978229,-0.03972066
312.332,47.58734808,10.93084769,-32.90238268,-0.004902279,0.001458798,-0.682216486,0.731132345,-0.006191048,-0.233877833,-0.003245109,0.002455784,0.000351982,-0.018730245
312.382,47.58699184,10.91926655,-32.90255761,-0.004848692,0.00148611,-0.682283072,0.731070511,-0.008106367,-0.229853414,-0.003787196,0.002188223,-0.002114972,0.012075403
312.432,47.5865054,10.90782571,-32.90276094,-0.004770915,0.001467452,-0.68171418,0.731601573,-0.011575368,-0.228339192,-0.004269399,0.001575727,-0.002646461,0.048995984
312.482,47.58586174,10.89649359,-32.90298443,-0.004689398,0.001442511,-0.680666512,0.732576977,-0.013330152,-0.223900258,-0.004672438,0.002524748,-0.002648862,0.057681849
312.532,47.58519863,10.88550381,-32.9032279,-0.004608037,0.001456106,-0.679741081,0.733436233,-0.013225641,-0.215996032,-0.005023694,0.003161397,-0.000663584,0.04247074
312.582,47.58452687,10.87487457,-32.90348422,-0.004566908,0.001513033,-0.67916483,0.733970018,-0.013752121,-0.209821242,-0.005191414,0.002503491,0.001732958,0.019744476
312.632,47.58381606,10.86449103,-32.9037435,-0.004558366,0.001576074,-0.679093776,0.734035681,-0.014665718,-0.206123246,-0.005143249,0.001456249,0.001094694,-0.012106937
312.682,47.58306526,10.85419764,-32.90399513,-0.004555631,0.00159986,-0.679634678,0.73353486,-0.015207283,-0.206423962,-0.004905961,-0.000281363,0.000131689,-0.044817397
312.732,47.58229937,10.84380154,-32.90423152,-0.004564091,0.001581517,-0.680710267,0.732536825,-0.01551515,-0.209377312,-0.004548756,-0.001490377,-0.00088409,-0.069887435
312.782,47.58149152,10.83322477,-32.90444783,-0.004582915,0.001539987,-0.68218322,0.731165289,-0.016964834,-0.213993373,-0.004109514,-0.002573634,-0.000777062,-0.090113023
312.832,47.58056069,10.82235179,-32.90464634,-0.004615526,0.001477532,-0.683978624,0.729485953,-0.020630944,-0.220963653,-0.003912413,-0.003496551,-0.001606418,-0.104292569
312.882,47.57942314,10.81119577,-32.90484036,-0.004617985,0.001391585,-0.68578293,0.727790156,-0.024187804,-0.223782088,-0.00383472,-0.001880355,-0.003805032,-0.087455039
312.932,47.57818191,10.8000206,-32.90502797,-0.00455465,0.001297349,-0.687002688,0.726639442,-0.025080027,-0.223378757,-0.003660212,-0.000490089,-0.005211039,-0.046625355
312.982,47.57693963,10.78892481,-32.90520954,-0.00448117,0.001236751,-0.68759194,0.726082443,-0.024467123,-0.219470271,-0.003663986,0.001158232,-0.001796883,-0.025407001
313.032,47.57574767,10.77811348,-32.90539642,-0.004452237,0.001268403,-0.688065462,0.725633853,-0.023194577,-0.213530895,-0.003797484,0.001721106,0.001454353,-0.029084783
313.082,47.57462009,10.76759415,-32.90559501,-0.004411852,0.001306116,-0.688615298,0.725112268,-0.021997937,-0.207063556,-0.00420433,0.002544844,-0.00242856,-0.028736404
313.132,47.57355257,10.75740923,-32.90581657,-0.00429736,0.00128638,-0.689031835,0.724717192,-0.020743492,-0.200988845,-0.004587274,0.002629554,-0.00444707,-0.01602274
313.182,47.5725414,10.74751387,-32.90605275,-0.004190459,0.001272587,-0.689247015,0.724513197,-0.019891022,-0.194747861,-0.004855039,0.002727349,-0.001722811,-0.011191224
313.232,47.57155102,10.73792755,-32.90630012,-0.004131675,0.001304548,-0.689511287,0.724261978,-0.019862807,-0.189368872,-0.004993644,0.002218422,-0.000162268,-0.019434271
313.282,47.57055505,10.72853037,-32.90654963,-0.004110058,0.001343494,-0.690001938,0.723794603,-0.019827954,-0.187225506,-0.004971641,0.00093622,0.001105303,-0.034763255
313.332,47.56957516,10.71915674,-32.90679474,-0.00412455,0.001373179,-0.690798016,0.723034718,-0.019402904,-0.188144199,-0.004811819,-0.000410121,0.001006578,-0.052568274
313.382,47.56861706,10.70966473,-32.90702814,-0.004152006,0.001370916,-0.691946199,0.721935828,-0.018875928,-0.191864771,-0.004518148,-0.001755372,6.95E-05,-0.075021614
313.432,47.56768776,10.69991124,-32.90724468,-0.004182937,0.001326358,-0.693550225,0.720394912,-0.018426571,-0.198458694,-0.004149765,-0.003118962,-0.001213452,-0.102181955
313.482,47.56677955,10.68976452,-32.90744264,-0.004233707,0.001258377,-0.695657185,0.718360337,-0.017739962,-0.20739448,-0.003792341,-0.00441393,-3.44E-06,-0.131126661
313.532,47.56592299,10.67913328,-32.90762316,-0.004324704,0.001197134,-0.69825824,0.715831889,-0.01660153,-0.217504728,-0.003436678,-0.005209201,0.000690369,-0.156901906
313.582,47.5651072,10.6680143,-32.90778513,-0.004424821,0.001137048,-0.701193345,0.712956535,-0.016264194,-0.226528397,-0.00305481,-0.005019122,0.000658649,-0.167766193
313.632,47.56424487,10.65649688,-32.90792861,-0.004516464,0.001087789,-0.704109045,0.710076666,-0.01884587,-0.233605348,-0.002709992,-0.004255013,0.000925039,-0.157076326
313.682,47.56319268,10.64463658,-32.90805574,-0.004600875,0.001049534,-0.706715739,0.707481869,-0.022891541,-0.240746441,-0.0023862,-0.003986832,0.000893927,-0.138122829
313.732,47.56194218,10.63240022,-32.90816638,-0.004684198,0.00101176,-0.709062141,0.705129715,-0.027185564,-0.248392781,-0.002050544,-0.003951309,0.000962493,-0.131204749
313.782,47.56048247,10.61987814,-32.90826287,-0.004710435,0.00094675,-0.711202858,0.70297042,-0.030614699,-0.251011289,-0.001841859,-0.001998202,-0.004096217,-0.105984931
313.832,47.55890851,10.60734498,-32.90835015,-0.004635588,0.000846271,-0.712636857,0.701517288,-0.032045018,-0.250485641,-0.001655082,-0.000508223,-0.005527019,-0.057844659
313.882,47.55730126,10.59490444,-32.90843207,-0.004546356,0.000782687,-0.713362001,0.700780546,-0.032014819,-0.246070036,-0.001682093,0.001599738,-0.002893561,-0.032928153
313.932,47.55572445,10.58278266,-32.90852066,-0.004476059,0.000796778,-0.713939511,0.700192619,-0.031001365,-0.239374042,-0.001849285,0.002503696,-0.000860712,-0.035555713
313.982,47.55419724,10.57092973,-32.9086161,-0.0044349,0.000841443,-0.714689296,0.699427504,-0.030226131,-0.235275084,-0.001950382,0.001958835,0.00061061,-0.051909848
314.032,47.55269708,10.55924216,-32.90871481,-0.004410188,0.000881523,-0.715860557,0.698228785,-0.029819238,-0.232414027,-0.00198912,0.001259309,-0.000522076,-0.083425257
314.082,47.55122113,10.54773346,-32.90881432,-0.00436323,0.000897827,-0.717449427,0.69659635,-0.029123952,-0.227406056,-0.001985512,0.001854806,-0.001521143,-0.090570567
314.132,47.54979754,10.53657369,-32.90891317,-0.004278801,0.000913679,-0.718886708,0.695113486,-0.02780194,-0.219007104,-0.001969162,0.003013701,-0.002840448,-0.074080449
314.182,47.54844012,10.52584505,-32.90901165,-0.00418275,0.000943166,-0.720043937,0.693915228,-0.026696409,-0.210784828,-0.001975337,0.003327121,-0.000854599,-0.061877719
314.232,47.54711372,10.51547513,-32.90911021,-0.004122021,0.001000234,-0.721120912,0.692796246,-0.026473355,-0.204502316,-0.0019576,0.002838431,-0.000212851,-0.065340335
314.282,47.54578722,10.50539139,-32.90921284,-0.004047791,0.001024683,-0.722426078,0.691435555,-0.02659891,-0.199141787,-0.002213815,0.002155784,-0.003267822,-0.087677135
314.332,47.54444681,10.4955616,-32.90933546,-0.003936614,0.000994305,-0.724260222,0.68951479,-0.027125703,-0.19436782,-0.002677413,0.001492025,-0.004846641,-0.12527472
314.382,47.54304532,10.48592825,-32.9094815,-0.003845377,0.000960413,-0.726799222,0.686838541,-0.029238743,-0.191613057,-0.003142229,0.000504363,-0.002473008,-0.168036583
314.432,47.54145413,10.47633913,-32.90964965,-0.00382062,0.000949903,-0.729990914,0.68344551,-0.034899278,-0.192531352,-0.003550482,-0.001012906,-0.000709705,-0.200631023
314.482,47.53958728,10.46672384,-32.90983696,-0.003798961,0.000923347,-0.733400176,0.67978592,-0.038396086,-0.190895547,-0.003934527,-0.000295936,-0.002947002,-0.190783529
314.532,47.53767168,10.45732235,-32.91004315,-0.003730696,0.000898209,-0.736315202,0.676627814,-0.038162298,-0.185179567,-0.004281563,0.00121793,-0.002547602,-0.153088058
314.582,47.53576531,10.44821409,-32.9102646,-0.003674451,0.000918321,-0.738538379,0.6742008,-0.038204305,-0.179671471,-0.004557256,0.001926006,-7.53E-05,-0.111549337
314.632,47.53382963,10.43931385,-32.91049617,-0.003652923,0.00096771,-0.740049966,0.672541275,-0.039402436,-0.177069973,-0.004657916,0.001394303,0.000760761,-0.07008097
314.682,47.53180054,10.43044977,-32.91072702,-0.003657965,0.001007855,-0.740890057,0.671615609,-0.041842556,-0.177980216,-0.004553723,0.000401849,0.001580945,-0.032257157
314.732,47.52960952,10.42150298,-32.91095057,-0.003685274,0.001039475,-0.741211703,0.671260419,-0.045958902,-0.179661104,-0.004399689,-3.38E-05,0.001398632,-0.011223339
314.782,47.52722723,10.41250744,-32.91115749,-0.003660362,0.001011392,-0.741427294,0.671022464,-0.048507675,-0.179949758,-0.003750116,-0.000423056,-0.004671359,-0.018602099
314.832,47.52479211,10.40348667,-32.91131937,-0.003566895,0.000907417,-0.741939762,0.670456444,-0.048908871,-0.181159408,-0.002798144,-0.000925537,-0.00546484,-0.043380721
314.882,47.52231523,10.39435915,-32.91144049,-0.003509511,0.000822502,-0.742957327,0.66932908,-0.050292434,-0.183983124,-0.002130175,-0.001369544,-0.002596862,-0.078358912
314.932,47.51973663,10.3850684,-32.91153441,-0.00350375,0.000772667,-0.744628656,0.667469319,-0.053034339,-0.187657589,-0.001660029,-0.001927193,-0.001121831,-0.120718228
314.982,47.51697904,10.3755937,-32.91160701,-0.003523667,0.000738227,-0.746869818,0.664960535,-0.057238856,-0.190841325,-0.001273036,-0.001850144,-0.000144381,-0.141292704
315.032,47.51398823,10.3660251,-32.91165638,-0.00353251,0.000708839,-0.749189411,0.662346016,-0.062423294,-0.191475636,-0.000632945,-0.001252993,-0.0014853,-0.13563254
315.082,47.5107549,10.35648923,-32.91167087,-0.003509845,0.000678851,-0.751256403,0.660000786,-0.066040736,-0.189715203,-7.06E-05,-0.000129243,-0.001555339,-0.112327246
315.132,47.50740124,10.34703432,-32.91166881,-0.003498454,0.000683424,-0.752854848,0.65817693,-0.068160749,-0.189063824,0.000111842,0.000187083,0.00086741,-0.083616982
315.182,47.5039561,10.33755872,-32.91166205,-0.003519333,0.000713999,-0.753942676,0.656930397,-0.069161436,-0.190016385,0.000138316,0.000137813,0.001456805,-0.047811419
315.232,47.50049214,10.3279891,-32.91165579,-0.003552668,0.000742512,-0.754385314,0.656421835,-0.069563922,-0.193154532,0.00011261,-0.000412914,0.001952934,-0.008280119
315.282,47.49701178,10.3182986,-32.91165611,-0.00356426,0.000746722,-0.754370035,0.656439326,-0.069315402,-0.193274512,-0.000177757,0.000224503,-0.001382857,0.002318631
315.332,47.49358159,10.30869639,-32.91167705,-0.003506046,0.000711859,-0.754456809,0.656339945,-0.067875745,-0.191181404,-0.000649353,0.000447896,-0.003530074,-0.014556185
315.382,47.49021959,10.29913558,-32.91172693,-0.00345393,0.000678171,-0.754916574,0.655811389,-0.0667686,-0.191576343,-0.001385517,0.000127322,-0.000908364,-0.04218266
315.432,47.48690114,10.28952178,-32.91181808,-0.003459045,0.00068709,-0.755927632,0.654645689,-0.066005526,-0.192931676,-0.002199203,-0.000213083,0.001024591,-0.081697819
315.482,47.4836059,10.27983639,-32.91193523,-0.003459619,0.000674731,-0.757662578,0.652636954,-0.066102346,-0.194506583,-0.002286623,-0.001266117,-0.002358529,-0.129470745
315.532,47.48021956,10.27004993,-32.91203635,-0.003442666,0.00062077,-0.760139253,0.649750782,-0.070098366,-0.197035538,-0.00174369,-0.001934456,-0.001405233,-0.170805966
315.582,47.47662663,10.26020234,-32.91210993,-0.003419086,0.000567627,-0.762968458,0.646426422,-0.072212317,-0.195634826,-0.001278549,-0.000817405,-0.003760997,-0.168853936
315.632,47.47306421,10.25056662,-32.91216761,-0.003335706,0.000517664,-0.76542978,0.643510572,-0.070239457,-0.189735955,-0.001063791,0.001018279,-0.003917492,-0.13585076
315.682,47.46958788,10.24122973,-32.91221749,-0.003251165,0.000506154,-0.767306534,0.641272061,-0.069201525,-0.184328256,-0.000943408,0.001713038,-0.002225565,-0.099035461
315.732,47.46608693,10.23210382,-32.91225386,-0.003189635,0.000511211,-0.768592616,0.639730377,-0.071541403,-0.181237502,-0.000394597,0.001197374,-0.001602912,-0.064005424
315.782,47.46240323,10.22310009,-32.91225297,-0.003145899,0.000513143,-0.76944728,0.638702375,-0.075403178,-0.178858697,0.000339895,0.000993638,-0.001169922,-0.047812861
315.832,47.45855664,10.2142257,-32.91222299,-0.003104617,0.000513154,-0.770213662,0.637778185,-0.078257623,-0.176298267,0.000817471,0.000813738,-0.001543614,-0.050938874
315.882,47.45456347,10.20546005,-32.9121786,-0.003079934,0.000523964,-0.771160192,0.636633488,-0.081558692,-0.174598806,0.000842525,0.000834467,0.000863574,-0.069328099
315.932,47.45037806,10.19675415,-32.91214408,-0.003104533,0.00057656,-0.772504814,0.635001057,-0.085698223,-0.173716058,0.00054042,0.000664388,0.002596801,-0.10083929
315.982,47.44597727,10.18805605,-32.91212692,-0.003145803,0.000625412,-0.774405808,0.632681087,-0.090318432,-0.174775598,0.000152691,-0.000545191,0.001851094,-0.137267593
316.032,47.44133161,10.17921022,-32.91212273,-0.003184433,0.000622229,-0.77681094,0.629725524,-0.095247891,-0.17939443,0.000135094,-0.002388809,-5.09E-05,-0.164159268
316.082,47.43643968,10.170084,-32.91211329,-0.003231762,0.000586234,-0.779588928,0.626282935,-0.100322826,-0.185380908,0.000155113,-0.002984549,0.001068612,-0.190284529
316.132,47.43128719,10.16067099,-32.91211049,-0.003305846,0.00056759,-0.782829281,0.622227504,-0.105549258,-0.190788627,-3.21E-05,-0.003067647,0.001712889,-0.224743045
316.182,47.4258479,10.15099543,-32.91210507,-0.003380228,0.000543907,-0.7865476,0.617520163,-0.112173318,-0.19608328,0.000422153,-0.00356627,0.000881899,-0.250990155
316.232,47.42001447,10.14109403,-32.91205044,-0.003448358,0.000516206,-0.790476769,0.612482098,-0.121311973,-0.199222958,0.001805182,-0.002907976,0.001438302,-0.256063679
316.282,47.41376206,10.13113097,-32.91192282,-0.003482444,0.000488637,-0.794201927,0.607643755,-0.127115356,-0.198682226,0.003165594,-0.001949532,-0.001672268,-0.227399555
316.332,47.40732714,10.12123732,-32.91174097,-0.003472597,0.000459698,-0.797326697,0.603537793,-0.130618084,-0.197420786,0.003987668,-0.000807219,-0.00036771,-0.188179011
316.382,47.40070975,10.1114056,-32.91152967,-0.003466405,0.000457384,-0.799821838,0.600227292,-0.13325301,-0.19567345,0.0043929,-0.00018336,-0.001243371,-0.1428888
316.432,47.39399563,10.10165465,-32.91130465,-0.003447955,0.000455556,-0.801584324,0.597871621,-0.1358366,-0.194735389,0.004594476,0.000181193,3.88E-05,-0.095462776
316.482,47.38714408,10.09196123,-32.91107808,-0.003438218,0.000471462,-0.802801063,0.596236874,-0.137350604,-0.192484219,0.0043509,0.000923192,-0.000277863,-0.074484972
316.532,47.38029609,10.08242323,-32.91087748,-0.003417392,0.000503754,-0.803909188,0.594742032,-0.136612211,-0.189321298,0.003670344,0.001577917,0.000517579,-0.076953431
316.582,47.37345796,10.07300824,-32.91071415,-0.003409713,0.000549742,-0.80515635,0.593052547,-0.137189552,-0.187647925,0.002896496,0.001061648,0.000635788,-0.092183565
316.632,47.3665432,10.06363863,-32.91057468,-0.003403299,0.000569569,-0.806694194,0.590959026,-0.139640973,-0.187278052,0.002909975,-6.53E-05,-0.000369147,-0.115678519
316.682,47.35946264,10.05426731,-32.91042026,-0.003408483,0.000576481,-0.808625168,0.588314022,-0.143561504,-0.187690808,0.003141512,-0.000399339,0.000907873,-0.146485792
316.732,47.35217435,10.04485276,-32.91026603,-0.003442354,0.000597785,-0.811051057,0.584964935,-0.147795806,-0.189027764,0.003014368,-0.000895226,0.001531767,-0.183503784
316.782,47.3446771,10.03535718,-32.91011963,-0.003482904,0.000609273,-0.814035296,0.580804644,-0.15188403,-0.190624814,0.00286426,-0.001486927,0.000916964,-0.225341753
316.832,47.33695691,10.02579407,-32.90996771,-0.003519227,0.000606662,-0.817605626,0.575767564,-0.157141083,-0.191815013,0.003352529,-0.001917376,0.000690246,-0.265839305
316.882,47.32905216,10.0162366,-32.90978181,-0.003512019,0.000570296,-0.821427114,0.570302408,-0.157038466,-0.189611008,0.003972734,-0.001613054,-0.003955,-0.255911151
316.932,47.32137858,10.00689851,-32.90957965,-0.003412107,0.000500618,-0.824716044,0.565536519,-0.1497911,-0.183895492,0.004018735,0.000147816,-0.005562615,-0.206933554
316.982,47.31409221,9.997863682,-32.90938977,-0.003298728,0.000474492,-0.827314115,0.561729694,-0.142160183,-0.177830461,0.003509502,0.002003146,-0.003243984,-0.167684654
317.032,47.30713499,9.9891112,-32.90923311,-0.003223861,0.000514431,-0.829523851,0.558461747,-0.136721834,-0.172612183,0.002789409,0.002803556,-0.000805634,-0.152473694
317.082,47.30040141,9.980595726,-32.90911179,-0.003181879,0.000585192,-0.831669948,0.555260867,-0.133005297,-0.168392731,0.002097535,0.002772897,0.000629088,-0.158645942
