timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1291.306,5.904159569,-6.77449176,-0.22291823,-0.000667067,-0.0025347,0.760560017,-0.649262344,-0.036792335,-0.372637667,0.299262451,0.002143388,-0.000454886,0.269592616
1291.356,5.9024827,-6.792948411,-0.20793194,-0.000683606,-0.002573041,0.756365531,-0.654143788,-0.030387107,-0.366168735,0.300129359,0.001581213,-0.00016616,0.24996205
1291.406,5.901138318,-6.811108686,-0.192968674,-0.000645908,-0.002654043,0.752268668,-0.658850811,-0.02371106,-0.360459902,0.297536826,0.002049774,0.005958425,0.252604307
1291.456,5.900113338,-6.828973803,-0.17823285,-0.000551353,-0.00279138,0.747934716,-0.663766197,-0.017670778,-0.35425536,0.291977657,0.001798298,0.004488387,0.273438636
1291.506,5.899359898,-6.846609707,-0.163777904,-0.000473309,-0.002876141,0.743216548,-0.669044592,-0.012989625,-0.352785785,0.286619827,-0.000248577,0.003931914,0.289241003
1291.556,5.898774787,-6.864361575,-0.149557176,-0.000346192,-0.002924407,0.738303047,-0.674462704,-0.010994943,-0.357792524,0.282637007,-0.00256481,0.004672129,0.295085298
1291.606,5.898255363,-6.882428006,-0.135507298,-0.000189487,-0.002940717,0.733237338,-0.679966413,-0.009544383,-0.364507082,0.278855054,-0.003594983,0.003848164,0.304448896
1291.656,5.897856339,-6.900810436,-0.121902575,-4.93E-05,-0.002926073,0.727897977,-0.685679204,-0.006278536,-0.370325788,0.263705161,-0.003616223,0.002170359,0.321703016
1291.706,5.897668054,-6.919462581,-0.10939713,6.89E-05,-0.002890231,0.722176148,-0.691703154,-0.001141522,-0.375556022,0.235586342,-0.003689708,0.001633794,0.342241761
1291.756,5.897776648,-6.938380402,-0.098580628,0.000184057,-0.002837788,0.716052198,-0.698040947,0.005449568,-0.381090035,0.197245901,-0.004358983,0.000479901,0.361417074
1291.806,5.898259226,-6.957583088,-0.089884395,0.000300762,-0.002756636,0.709552291,-0.704647328,0.013865107,-0.386614158,0.151304968,-0.005177455,0.000533866,0.379597
1291.856,5.899208641,-6.977029781,-0.083615991,0.000427044,-0.002655821,0.702652451,-0.711528142,0.02390109,-0.390833882,0.101138862,-0.005938379,-0.000617145,0.399464162
1291.906,5.900607482,-6.996540825,-0.079864404,0.0005502,-0.002553332,0.695694572,-0.718332959,0.030687549,-0.387855668,0.051313509,-0.004912898,0.000539783,0.36641598
1291.956,5.902250652,-7.015705061,-0.07852264,0.000648269,-0.002467303,0.689791768,-0.724003321,0.034969405,-0.37869913,0.004967385,-0.004291118,-0.001271707,0.28915777
1292.006,5.904114441,-7.034383156,-0.079363407,0.000707924,-0.002345908,0.685178006,-0.728371537,0.039246162,-0.368870282,-0.035909692,-0.004811456,-0.002836944,0.228120587
1292.056,5.906162537,-7.052570048,-0.082071191,0.00075781,-0.002194207,0.681296033,-0.732004321,0.042409852,-0.358997588,-0.069780078,-0.005443155,-0.0038172,0.203542128
1292.106,5.908377642,-7.070283941,-0.086281636,0.000805379,-0.002013884,0.677592617,-0.735434253,0.046309086,-0.350174678,-0.096422286,-0.006307915,-0.004297378,0.203487823
1292.156,5.910815576,-7.08758575,-0.091626888,0.000859547,-0.001811987,0.673696087,-0.739005792,0.051023837,-0.34226085,-0.115198495,-0.006843518,-0.004994375,0.221430263
